Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_20,EMA_50,RSI
2023-11-13 00:00:00-05:00,362.7533207541214,362.9996091955093,360.4677568025591,361.2361755371094,19986500,0.0,0.0,361.2361755371094,361.2361755371094,
2023-11-14 00:00:00-05:00,365.5018918638483,366.4279387672935,361.8962256351267,364.7728576660156,27683900,0.0,0.0,361.57300240652904,361.37486895392925,
2023-11-15 00:00:00-05:00,366.5102924140752,368.33653212587393,362.39384971370214,364.9209899902344,26860100,0.75,0.0,361.89185836688193,361.51393252398043,
2023-11-16 00:00:00-05:00,366.19437308883926,371.5151437395558,365.4243947338304,371.33746337890625,27182300,0.0,0.0,362.7914397965985,361.89916902809523,
2023-11-17 00:00:00-05:00,368.81033934726474,369.56058551454436,362.2852703283084,365.0986633300781,40157000,0.0,0.0,363.01117537121564,362.0246393928789,
2023-11-20 00:00:00-05:00,366.4510310616974,374.00274740716367,366.2338561414442,372.59112548828125,52465100,0.0,0.0,363.92355157284095,362.4390113966202,
2023-11-21 00:00:00-05:00,370.84388727711456,371.3868095328424,366.3523217617588,368.27728271484375,28423100,0.0,0.0,364.3381926339841,362.6679632130211,
2023-11-22 00:00:00-05:00,373.1439165670346,374.9109292631738,370.15284352020876,372.995849609375,23345300,0.0,0.0,365.16273139354513,363.07297836581927,
2023-11-24 00:00:00-05:00,372.48257746347025,373.114370096836,370.32073924284447,372.581298828125,10176600,0.0,0.0,365.8692616254099,363.44585367806656,
2023-11-27 00:00:00-05:00,371.9396164792958,375.75004385501524,371.36708082466845,373.74609375,22179200,0.0,0.0,366.61943611346607,363.84978466127967,
2023-11-28 00:00:00-05:00,373.4894767472904,378.07973380889825,373.3019152003715,377.7835998535156,20453100,0.0,0.0,367.68268980299456,364.3962087864654,
2023-11-29 00:00:00-05:00,378.82995852513955,379.3629996146164,372.591142464095,373.9830322265625,28963400,0.0,0.0,368.28272241476293,364.7721626468614,
2023-11-30 00:00:00-05:00,373.6276491974568,375.2071005292818,370.64645702621425,374.0422668457031,30554400,0.0,0.0,368.8312504558048,365.1356961448552,
2023-12-01 00:00:00-05:00,371.91988642578656,373.3018950187399,366.5398888981319,369.69879150390625,33040500,0.0,0.0,368.91387341276686,365.3146410608964,59.06351056395802
2023-12-04 00:00:00-05:00,364.3582715480311,364.7728590438149,358.2379093318976,364.39776611328125,32063300,0.0,0.0,368.483767955673,365.2786851805978,53.04080292060786
2023-12-05 00:00:00-05:00,361.7423166959654,368.287117368969,360.9229626368156,367.73431396484375,23065000,0.0,0.0,368.41239138511787,365.3749843486075,52.85932243242622
2023-12-06 00:00:00-05:00,368.7412919393215,369.3730544542741,363.3020670287441,364.0621643066406,21182100,0.0,0.0,367.99808404431053,365.3235012097069,49.223625274360266
2023-12-07 00:00:00-05:00,363.4994815324385,366.67811645989656,361.61401505717174,366.1845397949219,23118900,0.0,0.0,367.8253655443687,365.35726742873493,44.9496886083476
2023-12-08 00:00:00-05:00,364.45698375048454,369.64938924330534,363.4994439145067,369.42236328125,20154400,0.0,0.0,367.97746056692887,365.51668295236294,54.50245431254143
2023-12-11 00:00:00-05:00,363.7462494405494,366.8261628369694,361.39681982710596,366.5299987792969,27708800,0.0,0.0,367.83960706334483,365.556420827929,43.01951965989441
2023-12-12 00:00:00-05:00,366.0857546105753,369.60989861419466,365.70075041876584,369.5704040527344,24838300,0.0,0.0,368.00444487185814,365.71383193478414,51.53426524507039
2023-12-13 00:00:00-05:00,371.18940497024636,372.78861875933916,366.00684969916756,369.56060791015625,30955500,0.0,0.0,368.15265087550557,365.86468589460264,45.41143265242232
2023-12-14 00:00:00-05:00,368.51420016236455,368.9584312025777,359.45213999645404,361.22900390625,43277500,0.0,0.0,367.49325592605265,365.682894444079,37.48359710313064
2023-12-15 00:00:00-05:00,362.13718664647274,367.6158752980434,361.57450204697403,365.96734619140625,78502300,0.0,0.0,367.3479311894197,365.69404941456247,42.05004503728988
2023-12-18 00:00:00-05:00,364.70379841651464,368.2081805782412,363.943671095841,367.8626708984375,21802900,0.0,0.0,367.39695401884995,365.7790933943223,39.39642029824107
2023-12-19 00:00:00-05:00,366.7175631601881,368.46484375,365.0887662696819,368.46484375,20603700,0.0,0.0,367.498657802769,365.8844169376822,43.66928176702733
2023-12-20 00:00:00-05:00,370.1825319593863,371.19929877548014,365.76995497340914,365.8587951660156,26316700,0.0,0.0,367.3424804087925,365.8834121623227,41.12988482174163
2023-12-21 00:00:00-05:00,367.77385084137376,369.60009056981636,365.2862352366139,368.74127197265625,17708000,0.0,0.0,367.47569865297,365.99548509606126,48.92819273947595
2023-12-22 00:00:00-05:00,368.87945132359005,370.3601813274184,367.9219113827599,369.76788330078125,17107500,0.0,0.0,367.69400195276154,366.14342228056006,56.64716477087288
2023-12-26 00:00:00-05:00,370.18249130335374,372.097571135072,368.70176133814033,369.84686279296875,12673100,0.0,0.0,367.8990363184956,366.288655241831,52.84430448816982
2023-12-27 00:00:00-05:00,368.8893422344082,370.241737520185,368.0206424558139,369.26446533203125,14905400,0.0,0.0,368.02907717692756,366.4053536767408,57.63994396056803
2023-12-28 00:00:00-05:00,370.5477330050664,371.62372649746874,369.3532859355964,370.4588928222656,14327000,0.0,0.0,368.2604881907693,366.56431599617315,56.45306642979039
2023-12-29 00:00:00-05:00,371.16967290990425,372.31477445203035,368.6820572238906,371.20916748046875,18730800,0.0,0.0,368.5413147897883,366.746467034773,52.916638438455195
2024-01-02 00:00:00-05:00,369.057077669641,371.07087861520614,362.058165157809,366.1054992675781,25258600,0.0,0.0,368.30933235910163,366.72133104390264,49.353735049025076
2024-01-03 00:00:00-05:00,364.2694800267969,368.4648819106026,363.7759033345844,365.83905029296875,23083500,0.0,0.0,368.0740674004223,366.686731798768,43.795259655308556
2024-01-04 00:00:00-05:00,365.90813521572943,368.3069105586838,362.45309858783475,363.21319580078125,20901500,0.0,0.0,367.61112724807555,366.55051470080775,40.289913259446685
2024-01-05 00:00:00-05:00,364.2299324066576,367.28023230519466,361.79166269723777,363.0256042480469,21004600,0.0,0.0,367.1744107718823,366.4122829183466,53.66046257711587
2024-01-08 00:00:00-05:00,364.5556942050089,370.3799226566514,364.26944144422686,369.87646484375,23134000,0.0,0.0,367.43174925491735,366.54813318993104,57.333318066798725
2024-01-09 00:00:00-05:00,367.2309030972876,371.1597538902258,366.421430173672,370.96234130859375,20830000,0.0,0.0,367.7679961171723,366.7212393906629,55.996958124617706
2024-01-10 00:00:00-05:00,371.5348859821227,379.23469986544035,371.48554036689814,377.8526611328125,25514200,0.0,0.0,368.7284404043761,367.1577657334923,64.60828039996352
2024-01-11 00:00:00-05:00,381.0412075766554,385.66107820004805,375.4934103589662,379.6888122558594,27850800,0.0,0.0,369.7722853426126,367.6491793226047,72.0490469684762
2024-01-12 00:00:00-05:00,380.53773385254453,383.68675543751164,379.7085286566561,383.4794616699219,21661200,0.0,0.0,371.07773070711823,368.26997470877404,72.83566619728832
2024-01-16 00:00:00-05:00,388.6027813692521,388.9680232792621,382.64036685364044,385.2563171386719,27202300,0.0,0.0,372.42807227202815,368.93610578445634,73.45285768813811
2024-01-17 00:00:00-05:00,382.99576492837696,385.09837624388496,379.86647557529443,384.46661376953125,22234100,0.0,0.0,373.5746000336951,369.5451453132828,71.67103953677734
2024-01-18 00:00:00-05:00,386.68771541228006,388.92854269445195,385.1082640110595,388.8100891113281,23392100,0.0,0.0,375.0255989934697,370.300633305363,76.06628339423203
2024-01-19 00:00:00-05:00,390.67575100096525,393.5483703613281,388.44477518059887,393.5483703613281,29331100,0.0,0.0,376.78967245707526,371.21230926834204,78.13318975390209
2024-01-22 00:00:00-05:00,394.8810558423085,395.4733538528461,388.5336672952226,391.4161682128906,27016900,0.0,0.0,378.1826720528672,372.0046174622459,73.81893318541445
2024-01-23 00:00:00-05:00,390.6659247403921,394.24929609694567,388.8692984754516,393.77545166015625,20525900,0.0,0.0,379.6676986821328,372.8583756660856,84.87203687934752
2024-01-24 00:00:00-05:00,396.38154221940175,400.4189955779341,395.30554874370245,397.388427734375,24867000,0.0,0.0,381.3553871632987,373.820338492293,86.66819892713391
2024-01-25 00:00:00-05:00,399.12583992803854,401.7812847845524,397.3588270396622,399.66876220703125,21021200,0.0,0.0,383.0995181198447,374.83400216738073,92.71346434394576
2024-01-26 00:00:00-05:00,399.1751946098328,400.9520887119918,397.2601147041947,398.7408447265625,17803300,0.0,0.0,384.58916827286544,375.7715254049957,91.13248171154751
2024-01-29 00:00:00-05:00,400.84349696671285,404.71315145121497,399.1357107830947,404.45648193359375,24510200,0.0,0.0,386.48129338341096,376.8964256610192,90.89438581801909
2024-01-30 00:00:00-05:00,406.96383885346637,407.7436682887795,401.22848045302675,403.3409729003906,33477600,0.0,0.0,388.0869771469328,377.93346672922985,88.26420540814243
2024-01-31 00:00:00-05:00,401.7318840316436,409.98450098702557,392.1071397040654,392.4723815917969,47871100,0.0,0.0,388.5046347131103,378.5036202532521,65.79227572620687
2024-02-01 00:00:00-05:00,396.6677820088373,402.75853089052634,396.6381686159988,398.5927429199219,30657700,0.0,0.0,389.4654069232828,379.2914289852784,68.69019802840563
2024-02-02 00:00:00-05:00,398.6223850112119,407.3488168603616,398.375596677948,405.93719482421875,28256700,0.0,0.0,391.03414862813383,380.3363609789623,70.7459515659508
2024-02-05 00:00:00-05:00,404.63412212946537,405.87794489838444,398.800042648597,400.438720703125,25352300,0.0,0.0,391.9298221590854,381.1246888112824,63.122851202587974
2024-02-06 00:00:00-05:00,400.6657964934495,402.72894332826615,397.7339499122829,400.2807922363281,18382600,0.0,0.0,392.72515264263234,381.87590855344104,63.81985614734096
2024-02-07 00:00:00-05:00,402.2057657386807,408.977623299913,402.16627116929635,408.7308349609375,22340500,0.0,0.0,394.2495033396138,382.92904292236244,66.2427422328766
2024-02-08 00:00:00-05:00,408.7308122744756,410.22142339932105,407.23035010197816,408.7900390625,21225300,0.0,0.0,395.63431626560293,383.9431996337404,63.45417076357367
2024-02-09 00:00:00-05:00,409.9154380417315,415.41388955817405,409.75748988702503,415.1473388671875,22032800,0.0,0.0,397.49269937051577,385.1668913683854,69.49395920728917
2024-02-12 00:00:00-05:00,415.1571934592156,415.3348738248099,409.4218351407045,409.92529296875,21202900,0.0,0.0,398.67675590368094,386.1378090782036,62.67036340042043
2024-02-13 00:00:00-05:00,399.73788224054636,404.80198377503444,398.2078065895252,401.10015869140625,27824900,0.0,0.0,398.9075561691786,386.7245678865645,52.6918864939565
2024-02-14 00:00:00-05:00,403.5725956832902,405.32307733535373,400.111169801605,404.9769287109375,20401200,0.75,0.0,399.4855916493461,387.44034674242226,53.76255605827378
2024-02-15 00:00:00-05:00,403.6418270582009,404.6209064246705,399.8342525934749,402.0792236328125,21825500,0.0,0.0,399.7326042192,388.014420345967,52.30203957945774
2024-02-16 00:00:00-05:00,403.4637923812322,403.7901722944783,398.99361896429224,399.6067810058594,22296500,0.0,0.0,399.72062105602475,388.4690227247863,46.499217740439626
2024-02-20 00:00:00-05:00,398.7958219344355,400.0320454973026,393.62348186339256,398.3507995605469,24307900,0.0,0.0,399.59016186597927,388.85654338501223,46.40510748314873
2024-02-21 00:00:00-05:00,395.75970100383034,397.85633144977754,392.8422011666688,397.7475280761719,18518900,0.0,0.0,399.41467293361666,389.2052094513322,54.45979640194516
2024-02-22 00:00:00-05:00,405.6692280234365,408.28011643608824,404.0670871504759,407.1131286621094,27009900,0.0,0.0,400.1478591934731,389.9074807929313,56.82872567109334
2024-02-23 00:00:00-05:00,411.0888399370884,411.27671814639945,404.46266976176094,405.81756591796875,16295900,0.0,0.0,400.6878312624727,390.5314056997955,49.89382828132905
2024-02-26 00:00:00-05:00,406.9252114178632,407.61750865515694,402.87039227350954,403.0484313964844,16193500,0.0,0.0,400.91265032285474,391.02226945260685,52.434062702980874
2024-02-27 00:00:00-05:00,403.4934639055569,403.8198438215264,399.39910723637763,402.9891052246094,14835800,0.0,0.0,401.1104079325456,391.4915571299403,52.53068324398311
2024-02-28 00:00:00-05:00,403.6813622301974,404.7890136651283,400.85289732894444,403.2264404296875,13183100,0.0,0.0,401.3119348370353,391.9517486318912,43.92408201653859
2024-02-29 00:00:00-05:00,404.13634340042967,409.6350635504339,401.4463196436388,409.08123779296875,31947300,0.0,0.0,402.0518684518861,392.6234933048746,50.284972607747235
2024-03-01 00:00:00-05:00,406.7373238991448,411.28663268034427,406.35163783892614,410.92071533203125,17823400,0.0,0.0,402.89652053570944,393.3410314235867,45.4625215246672
2024-03-04 00:00:00-05:00,408.8834074088287,412.75031823241517,407.7757559549475,410.34710693359375,17596000,0.0,0.0,403.60610019265084,394.0079363455477,50.503044031456454
2024-03-05 00:00:00-05:00,409.39765868898735,409.6844709938999,396.22448391124544,398.2123107910156,26919200,0.0,0.0,403.0924059639237,394.17281377478173,46.808006816493695
2024-03-06 00:00:00-05:00,398.52878394681863,400.69464990996806,393.9992743713947,397.6584777832031,22344100,0.0,0.0,402.5748889943313,394.30950648099434,41.269447160734565
2024-03-07 00:00:00-05:00,401.64409335772916,405.26375963919287,397.80685051788544,404.6308288574219,18718500,0.0,0.0,402.7706927908161,394.7142642212464,52.774236704162604
2024-03-08 00:00:00-05:00,403.4637944607813,405.89670410960423,399.87379648400184,401.74298095703125,18002200,0.0,0.0,402.67281547331277,394.9899001716693,52.3017945704494
2024-03-11 00:00:00-04:00,399.310133613595,401.20895621575255,396.8376863432141,400.0617370605469,16120800,0.0,0.0,402.42414133876366,395.18879573593904,51.8268244457681
2024-03-12 00:00:00-04:00,403.1275136284859,410.98990677094014,402.306674544951,410.7030944824219,22457000,0.0,0.0,403.2126130667311,395.7971996083501,61.391257028840926
2024-03-13 00:00:00-04:00,413.49205243943396,413.571157465626,406.9153492946695,410.5251159667969,17115900,0.0,0.0,403.9090419143564,396.3747649557402,53.5781081382086
2024-03-14 00:00:00-04:00,415.6084741741532,423.1049509734387,413.38327169789596,420.5335998535156,34157300,0.0,0.0,405.4923331466573,397.32217024584907,63.04807940518627
2024-03-15 00:00:00-04:00,414.66896146964007,417.942479135497,408.2405987740766,411.8305969238281,45079900,0.0,0.0,406.0959773159117,397.89112815478944,57.04541003192511
2024-03-18 00:00:00-04:00,409.6844699154105,416.09306343618266,409.2196486698743,412.72064208984375,20106000,0.0,0.0,406.72689777057184,398.47267772087,57.704345153735126
2024-03-19 00:00:00-04:00,413.2250029233721,417.0227081134529,410.970132443708,416.76556396484375,19837900,0.0,0.0,407.68296121764536,399.19004580886906,60.109293851070156
2024-03-20 00:00:00-04:00,417.34901442427935,421.2653616539131,416.0237865784244,420.5434265136719,17860100,0.0,0.0,408.90776743631454,400.0274332874888,58.83244889618199
2024-03-21 00:00:00-04:00,425.09280027509914,426.07190993921154,422.4522434330414,424.63787841796875,21296200,0.0,0.0,410.40587324409114,400.99254878280175,60.21507184666893
2024-03-22 00:00:00-04:00,424.9642119074724,425.1224219595106,421.374213954432,424.0147705078125,17648500,0.0,0.0,411.7019586977789,401.895381007312,60.17071167866635
2024-03-25 00:00:00-04:00,420.5533594694659,422.69945686878276,416.96336138975573,418.1995849609375,18060500,0.0,0.0,412.32078024665117,402.53476155451295,66.41754940608419
2024-03-26 00:00:00-04:00,420.91921590838507,421.2950326486401,416.70618711068727,417.00286865234375,16725600,0.0,0.0,412.7666934281457,403.10213830344753,65.72342535554488
2024-03-27 00:00:00-04:00,419.7621752794236,419.7720747256789,414.3920274982848,416.78533935546875,16705000,0.0,0.0,413.1494216117003,403.6387344231347,61.098036243421774
2024-03-28 00:00:00-04:00,416.3205361885006,417.2205105809206,414.5008186915298,416.08319091796875,21871200,0.0,0.0,413.4288282122973,404.1267523248929,63.63811031922292
2024-04-01 00:00:00-04:00,419.27755455465604,423.17413325734867,417.5666104461178,419.8907165527344,16316000,0.0,0.0,414.04424614948175,404.74494700049456,68.12510460717913
2024-04-02 00:00:00-04:00,415.4798987691936,417.7249001210624,413.23492759856475,416.7952575683594,17912000,0.0,0.0,414.3062472369939,405.2175081992343,56.45980082270011
2024-04-03 00:00:00-04:00,415.1040961428757,418.59519021361444,414.47113520321466,415.816162109375,16502300,0.0,0.0,414.45004865341116,405.6331416859065,55.516616637192016
2024-04-04 00:00:00-04:00,420.30610003731573,423.9455650411732,412.96789407723793,413.27447509765625,19370900,0.0,0.0,414.3380892671488,405.9328018197006,41.03562504946353
2024-04-05 00:00:00-04:00,415.38097827341403,421.8093402076542,413.70960175601266,420.8302307128906,16554800,0.0,0.0,414.95638845245753,406.51701471747276,61.43784005175536
2024-04-08 00:00:00-04:00,420.48411653092035,422.5708472466926,418.63470088049553,419.9104919433594,14272400,0.0,0.0,415.4282078325434,407.0422491184879,59.13085267592424
